dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,seed,histology,n_test,cindex,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_nosmooth_concrete_lamx2p5,Concrete nosmooth x2.5,Concrete,gated,mlp,concrete,0.15,0.005,0.0,goal1_nosmooth_sweep,exact,0.002,2.5,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,126,kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_concrete_lamx3p0,Concrete nosmooth x3,Concrete,gated,mlp,concrete,0.15,0.006,0.0,goal1_nosmooth_sweep,exact,0.002,3.0,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneychromophobe,19,0.6901408450704225,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_concrete_lamx3p0,Concrete nosmooth x3,Concrete,gated,mlp,concrete,0.15,0.006,0.0,goal1_nosmooth_sweep,exact,0.002,3.0,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneyclearcellrenalcarcinoma,156,0.6913314691331469,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_concrete_lamx3p0,Concrete nosmooth x3,Concrete,gated,mlp,concrete,0.15,0.006,0.0,goal1_nosmooth_sweep,exact,0.002,3.0,False,nosmooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneypapillaryrenalcellcarcinoma,84,0.7296466973886329,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,True,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,124,kidneychromophobe,19,0.704225352112676,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,True,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,124,kidneyclearcellrenalcarcinoma,156,0.6767046676704668,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,True,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,124,kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p25,LSPIN nosmooth x1.2,LSPIN,gated,mlp,lspin_tf,0.22,0.00875,0.0,goal1_nosmooth_sweep,exact,0.007,1.25,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,123,kidneychromophobe,19,0.6901408450704225,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p25,LSPIN nosmooth x1.2,LSPIN,gated,mlp,lspin_tf,0.22,0.00875,0.0,goal1_nosmooth_sweep,exact,0.007,1.25,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,123,kidneyclearcellrenalcarcinoma,156,0.6924069692406969,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p25,LSPIN nosmooth x1.2,LSPIN,gated,mlp,lspin_tf,0.22,0.00875,0.0,goal1_nosmooth_sweep,exact,0.007,1.25,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,123,kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p25,LSPIN nosmooth x1.2,LSPIN,gated,mlp,lspin_tf,0.22,0.00875,0.0,goal1_nosmooth_sweep,exact,0.007,1.25,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,127,kidneychromophobe,19,0.676056338028169,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p25,LSPIN nosmooth x1.2,LSPIN,gated,mlp,lspin_tf,0.22,0.00875,0.0,goal1_nosmooth_sweep,exact,0.007,1.25,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,127,kidneyclearcellrenalcarcinoma,156,0.7102602710260271,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p25,LSPIN nosmooth x1.2,LSPIN,gated,mlp,lspin_tf,0.22,0.00875,0.0,goal1_nosmooth_sweep,exact,0.007,1.25,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,127,kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p5,LSPIN nosmooth x1.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0105,0.0,goal1_nosmooth_sweep,exact,0.007,1.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,126,kidneychromophobe,19,0.676056338028169,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p5,LSPIN nosmooth x1.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0105,0.0,goal1_nosmooth_sweep,exact,0.007,1.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,126,kidneyclearcellrenalcarcinoma,156,0.6635835663583567,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_nosmooth_lspin_lamx1p5,LSPIN nosmooth x1.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0105,0.0,goal1_nosmooth_sweep,exact,0.007,1.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,126,kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p0,LSPIN nosmooth x2,LSPIN,gated,mlp,lspin_tf,0.22,0.014,0.0,goal1_nosmooth_sweep,exact,0.007,2.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneychromophobe,19,0.7323943661971831,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p0,LSPIN nosmooth x2,LSPIN,gated,mlp,lspin_tf,0.22,0.014,0.0,goal1_nosmooth_sweep,exact,0.007,2.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneyclearcellrenalcarcinoma,156,0.6663798666379867,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p0,LSPIN nosmooth x2,LSPIN,gated,mlp,lspin_tf,0.22,0.014,0.0,goal1_nosmooth_sweep,exact,0.007,2.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p5,LSPIN nosmooth x2.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0175,0.0,goal1_nosmooth_sweep,exact,0.007,2.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,124,kidneychromophobe,19,0.704225352112676,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p5,LSPIN nosmooth x2.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0175,0.0,goal1_nosmooth_sweep,exact,0.007,2.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,124,kidneyclearcellrenalcarcinoma,156,0.694127769412777,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_nosmooth_lspin_lamx2p5,LSPIN nosmooth x2.5,LSPIN,gated,mlp,lspin_tf,0.22,0.0175,0.0,goal1_nosmooth_sweep,exact,0.007,2.5,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,124,kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_lspin_lamx3p0,LSPIN nosmooth x3,LSPIN,gated,mlp,lspin_tf,0.22,0.021,0.0,goal1_nosmooth_sweep,exact,0.007,3.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,123,kidneychromophobe,19,0.676056338028169,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_lspin_lamx3p0,LSPIN nosmooth x3,LSPIN,gated,mlp,lspin_tf,0.22,0.021,0.0,goal1_nosmooth_sweep,exact,0.007,3.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,123,kidneyclearcellrenalcarcinoma,156,0.6883200688320069,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_nosmooth_lspin_lamx3p0,LSPIN nosmooth x3,LSPIN,gated,mlp,lspin_tf,0.22,0.021,0.0,goal1_nosmooth_sweep,exact,0.007,3.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,123,kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_lspin_lamx3p0,LSPIN nosmooth x3,LSPIN,gated,mlp,lspin_tf,0.22,0.021,0.0,goal1_nosmooth_sweep,exact,0.007,3.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,127,kidneychromophobe,19,0.6901408450704225,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_lspin_lamx3p0,LSPIN nosmooth x3,LSPIN,gated,mlp,lspin_tf,0.22,0.021,0.0,goal1_nosmooth_sweep,exact,0.007,3.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,127,kidneyclearcellrenalcarcinoma,156,0.6795009679500968,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_nosmooth_lspin_lamx3p0,LSPIN nosmooth x3,LSPIN,gated,mlp,lspin_tf,0.22,0.021,0.0,goal1_nosmooth_sweep,exact,0.007,3.0,False,nosmooth,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,127,kidneypapillaryrenalcellcarcinoma,84,0.7711213517665131,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,126,kidneychromophobe,19,0.6901408450704225,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,126,kidneyclearcellrenalcarcinoma,156,0.6579909657990965,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,126,kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_smooth_concrete_lamx1p25,Concrete smooth x1.2,Concrete,gated,mlp,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneychromophobe,19,0.7323943661971831,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_smooth_concrete_lamx1p25,Concrete smooth x1.2,Concrete,gated,mlp,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneyclearcellrenalcarcinoma,156,0.7055280705528071,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_smooth_concrete_lamx1p25,Concrete smooth x1.2,Concrete,gated,mlp,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,125,kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_smooth_concrete_lamx1p5,Concrete smooth x1.5,Concrete,gated,mlp,concrete,0.15,0.003,0.025,goal1_smooth_sweep,exact,0.002,1.5,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,124,kidneychromophobe,19,0.6901408450704225,,,,,,,,
