dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,test_cindex,best_val_cindex,best_epoch,mean_Ksoft,mean_Khard,affinity_artifact,init_artifact,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count,status,error,elapsed_sec,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,125,125,125,2,screen,True,,goal1,goal1_nosmooth_stg_lamx0p5,MLP+STG nosmooth x0.5,MLP+STG,stg,,global_stg,0.1,0.0005,0.0,goal1_nosmooth_sweep,na,0.001,0.5,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5613431613431613,0.7604617604617605,43,289.4882507324219,103.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx0p5__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx0p5__seed125_init.pt,103.0,103.0,102.99999999999991,ok,,9.522563695907593,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,124,124,124,1,screen,True,,goal1,goal1_nosmooth_stg_lamx0p75,MLP+STG nosmooth x0.75,MLP+STG,stg,,global_stg,0.1,0.00075,0.0,goal1_nosmooth_sweep,na,0.001,0.75,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.58001638001638,0.83,140,147.79917907714844,122.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx0p75__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx0p75__seed124_init.pt,122.0,122.0,121.99999999999991,ok,,17.544716358184814,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,123,123,123,0,screen,True,,goal1,goal1_nosmooth_stg_lamx1p0,MLP+STG nosmooth x1,MLP+STG,stg,,global_stg,0.1,0.001,0.0,goal1_nosmooth_sweep,na,0.001,1.0,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6259623259623259,0.7450657894736842,191,25.002050399780277,15.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed123_init.pt,15.0,15.0,15.0,ok,,16.068268060684204,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,127,127,127,4,screen,True,,goal1,goal1_nosmooth_stg_lamx1p0,MLP+STG nosmooth x1,MLP+STG,stg,,global_stg,0.1,0.001,0.0,goal1_nosmooth_sweep,na,0.001,1.0,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5374283374283374,0.636094674556213,59,29.49378204345703,9.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed127_init.pt,9.0,9.0,9.000000000000002,ok,,7.299726247787476,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,126,126,126,3,screen,True,,goal1,goal1_nosmooth_stg_lamx1p25,MLP+STG nosmooth x1.2,MLP+STG,stg,,global_stg,0.1,0.00125,0.0,goal1_nosmooth_sweep,na,0.001,1.25,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5834561834561834,0.670547147846333,41,29.78860664367676,13.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p25__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p25__seed126_init.pt,13.0,13.0,13.000000000000004,ok,,4.864950656890869,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,125,125,125,2,screen,True,,goal1,goal1_nosmooth_stg_lamx1p5,MLP+STG nosmooth x1.5,MLP+STG,stg,,global_stg,0.1,0.0015,0.0,goal1_nosmooth_sweep,na,0.001,1.5,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6,0.7243867243867244,42,26.996326446533203,11.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p5__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p5__seed125_init.pt,11.0,11.0,11.000000000000002,ok,,4.414575338363648,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,124,124,124,1,screen,True,,goal1,goal1_nosmooth_stg_lamx2p0,MLP+STG nosmooth x2,MLP+STG,stg,,global_stg,0.1,0.002,0.0,goal1_nosmooth_sweep,na,0.001,2.0,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5207207207207207,0.684,90,27.37839126586914,15.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx2p0__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx2p0__seed124_init.pt,15.0,15.0,15.0,ok,,8.944510221481323,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,123,123,123,0,screen,True,,goal1,goal1_nosmooth_stg_lamx3p0,MLP+STG nosmooth x3,MLP+STG,stg,,global_stg,0.1,0.003,0.0,goal1_nosmooth_sweep,na,0.001,3.0,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.4936936936936937,0.6480263157894737,162,4.377621173858643,4.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx3p0__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx3p0__seed123_init.pt,4.0,4.0,4.0,ok,,10.837226629257202,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,127,127,127,4,screen,True,,goal1,goal1_nosmooth_stg_lamx3p0,MLP+STG nosmooth x3,MLP+STG,stg,,global_stg,0.1,0.003,0.0,goal1_nosmooth_sweep,na,0.001,3.0,False,nosmooth,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5246519246519247,0.650887573964497,77,7.765999317169189,3.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx3p0__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx3p0__seed127_init.pt,3.0,3.0,3.0,ok,,6.513930082321167,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,126,126,126,3,screen,True,,goal1,goal1_rsf,RSF,RSF,rsf,,,,,,reference,na,,,False,dense,False,,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5985257985257986,,-1,,,,,,,,ok,,195.29781007766724,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,125,125,125,2,screen,True,,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.0022,0.2,goal1_smooth_sweep,exact,0.0022,1.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6794430794430795,0.7474747474747475,8,557.842529296875,498.7813415527344,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_init.pt,6631.0,759.0,894.1261122493147,ok,,2.601625919342041,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,124,124,124,1,screen,True,,goal1,goal1_smooth_concrete_lamx1p25,Concrete smooth x1.2,Concrete,gated,mlp,concrete,0.15,0.00275,0.2,goal1_smooth_sweep,exact,0.0022,1.25,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5898443898443898,0.602,9,330.05419921875,287.5305480957031,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p25__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p25__seed124_init.pt,5520.0,488.0,622.1274465983724,ok,,2.541955947875977,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,123,123,123,0,screen,True,,goal1,goal1_smooth_concrete_lamx1p5,Concrete smooth x1.5,Concrete,gated,mlp,concrete,0.15,0.0033,0.2,goal1_smooth_sweep,exact,0.0022,1.5,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6738738738738739,0.8865131578947368,12,290.0409851074219,257.0096435546875,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p5__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p5__seed123_init.pt,5638.0,327.0,485.5310676599073,ok,,4.051384925842285,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,127,127,127,4,screen,True,,goal1,goal1_smooth_concrete_lamx1p5,Concrete smooth x1.5,Concrete,gated,mlp,concrete,0.15,0.0033,0.2,goal1_smooth_sweep,exact,0.0022,1.5,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6314496314496314,0.6627218934911243,8,314.2857360839844,275.2379455566406,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p5__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p5__seed127_init.pt,3543.0,465.0,531.6623101342965,ok,,4.683103084564209,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,126,126,126,3,screen,True,,goal1,goal1_smooth_concrete_lamx2p0,Concrete smooth x2,Concrete,gated,mlp,concrete,0.15,0.0044,0.2,goal1_smooth_sweep,exact,0.0022,2.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5667485667485668,0.6973224679860303,11,182.7204132080078,154.20579528808594,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx2p0__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx2p0__seed126_init.pt,4556.0,217.0,427.7577870266406,ok,,3.532798767089844,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,125,125,125,2,screen,True,,goal1,goal1_smooth_concrete_lamx2p5,Concrete smooth x2.5,Concrete,gated,mlp,concrete,0.15,0.0055,0.2,goal1_smooth_sweep,exact,0.0022,2.5,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6576576576576577,0.7272727272727273,13,157.4345703125,132.0225067138672,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx2p5__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx2p5__seed125_init.pt,5113.0,186.0,473.086747295868,ok,,4.619925260543823,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,124,124,124,1,screen,True,,goal1,goal1_smooth_concrete_lamx3p0,Concrete smooth x3,Concrete,gated,mlp,concrete,0.15,0.0066,0.2,goal1_smooth_sweep,exact,0.0022,3.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5749385749385749,0.638,12,97.54080963134766,74.90353393554688,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx3p0__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx3p0__seed124_init.pt,3471.0,121.0,304.9150510849849,ok,,4.946166515350342,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,123,123,123,0,screen,True,,goal1,goal1_smooth_lconcrete,L-Concrete smooth,L-Concrete,gated,linear,concrete,0.15,0.0022,0.2,goal1_smooth_sweep,exact,0.0022,1.0,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6240786240786241,0.8322368421052632,16,1350.43896484375,1291.5401611328125,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete__seed123_init.pt,3916.0,1463.0,1455.331418523607,ok,,5.063130140304565,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,127,127,127,4,screen,True,,goal1,goal1_smooth_lconcrete,L-Concrete smooth,L-Concrete,gated,linear,concrete,0.15,0.0022,0.2,goal1_smooth_sweep,exact,0.0022,1.0,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6425880425880426,0.7928994082840237,11,1507.55126953125,1439.135009765625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete__seed127_init.pt,5090.0,1913.0,1805.2731428487891,ok,,3.590231418609619,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,126,126,126,3,screen,True,,goal1,goal1_smooth_lconcrete_lamx0p75,L-Concrete smooth x0.75,L-Concrete,gated,linear,concrete,0.15,0.00165,0.2,goal1_smooth_sweep,exact,0.0022,0.75,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6655200655200655,0.6868451688009313,12,2177.08203125,2099.53369140625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed126_init.pt,7435.0,2629.0,2545.5853184937523,ok,,2.9792299270629883,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,125,125,125,2,screen,True,,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.00275,0.2,goal1_smooth_sweep,exact,0.0022,1.25,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6701064701064701,0.7474747474747475,15,1309.987548828125,1267.93896484375,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed125_init.pt,3857.0,1474.0,1452.3272628290215,ok,,3.321259021759033,,,,,,,,
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,124,124,124,1,screen,True,,goal1,goal1_smooth_lconcrete_lamx1p5,L-Concrete smooth x1.5,L-Concrete,gated,linear,concrete,0.15,0.0033,0.2,goal1_smooth_sweep,exact,0.0022,1.5,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6316134316134316,0.698,18,767.2296752929688,723.96142578125,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx1p5__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx1p5__seed124_init.pt,3869.0,853.0,875.972437324605,ok,,3.395857334136963,,,,,,,,
